RegionName,Date,HomeValue,MORTGAGE30US
"Frankfort, KY",2000-02,97714.98268216851,8.325
"Danville, IL",2000-02,47543.91422155053,8.325
"Kapaa, HI",2000-02,158143.57971744586,8.325
"Shawnee, OK",2000-02,65100.64888945383,8.325
"Greeneville, TN",2000-02,77177.49983070666,8.325
"Greenwood, SC",2000-02,62945.929145091126,8.325
"Klamath Falls, OR",2000-02,79987.34229100705,8.325
"Morehead City, NC",2000-02,144817.1674482623,8.325
"Roanoke Rapids, NC",2000-02,55344.79425613401,8.325
"North Wilkesboro, NC",2000-02,74455.60292665071,8.325
"Marinette, WI",2000-02,75319.73862721247,8.325
"Dublin, GA",2000-02,89388.03021722255,8.325
"Somerset, KY",2000-02,48472.05437387006,8.325
"Laconia, NH",2000-02,113285.00014016476,8.325
"Hudson, NY",2000-02,108766.46732649294,8.325
"Marietta, OH",2000-02,87753.07186341204,8.325
"Fremont, OH",2000-02,96364.8699993614,8.325
"Oneonta, NY",2000-02,55169.977534474005,8.325
"Batavia, NY",2000-02,80252.07767272898,8.325
"Ardmore, OK",2000-02,62896.63259690223,8.325
"Carson City, NV",2000-02,143510.40112482812,8.325
"Ontario, OR",2000-02,85120.49153461281,8.325
"Waycross, GA",2000-02,68273.09901219912,8.325
"Tiffin, OH",2000-02,78114.17436734955,8.325
"Batesville, AR",2000-02,78377.56473886583,8.325
"Danville, KY",2000-02,80393.70562963563,8.325
"Gloversville, NY",2000-02,63275.6510786511,8.325
"Payson, AZ",2000-02,91792.142402496,8.325
"Bartlesville, OK",2000-02,68471.76215273523,8.325
"Oil City, PA",2000-02,49875.47067180097,8.325
"Shelbyville, TN",2000-02,97146.20877749268,8.325
"Malone, NY",2000-02,62310.08610947934,8.325
"Nogales, AZ",2000-02,74124.99095189421,8.325
"Cortland, NY",2000-02,64622.353088288735,8.325
"Mount Sterling, KY",2000-02,80529.56926761955,8.325
"Plymouth, IN",2000-02,97765.50845628692,8.325
"Moultrie, GA",2000-02,78588.72091660592,8.325
"Coldwater, MI",2000-02,110138.3083233925,8.325
"McAlester, OK",2000-02,67529.41908790077,8.325
"Sedalia, MO",2000-02,58438.56869509643,8.325
"Tifton, GA",2000-02,110267.85628386072,8.325
"Austin, MN",2000-02,70572.04098416271,8.325
"Okeechobee, FL",2000-02,77654.43643261195,8.325
"Houghton, MI",2000-02,98543.29395746872,8.325
"Clewiston, FL",2000-02,56083.760451985625,8.325
"Urbana, OH",2000-02,100203.7466905661,8.325
"Defiance, OH",2000-02,84255.62629029385,8.325
"Safford, AZ",2000-02,101997.3747812967,8.325
"Murray, KY",2000-02,58902.63316491514,8.325
"Bennington, VT",2000-02,123212.27892269334,8.325
"Pontiac, IL",2000-02,73630.03278907215,8.325
"Newport, TN",2000-02,68756.06949511245,8.325
"Columbus, NE",2000-02,75434.2629996905,8.325
"Arcadia, FL",2000-02,65007.37593002715,8.325
"Seneca Falls, NY",2000-02,76630.77898065769,8.325
"Malvern, AR",2000-02,66553.40684434284,8.325
"Dayton, TN",2000-02,75995.97583539842,8.325
"Jackson, OH",2000-02,72606.52089069225,8.325
"Berlin, NH",2000-02,71151.42254906654,8.325
"Miami, OK",2000-02,48617.33336061359,8.325
"Jesup, GA",2000-02,86814.57129200765,8.325
"Washington Court House, OH",2000-02,96381.34466288608,8.325
"Van Wert, OH",2000-02,72721.63061471106,8.325
"Camden, AR",2000-02,78911.29443760357,8.325
"Thomaston, GA",2000-02,58245.50215305814,8.325
"Toccoa, GA",2000-02,72100.99409940894,8.325
"Wauchula, FL",2000-02,64488.30511293143,8.325
"Summerville, GA",2000-02,69443.75472445459,8.325
"Prineville, OR",2000-02,93156.18280343176,8.325
"Hood River, OR",2000-02,181616.0306631647,8.325
"Forrest City, AR",2000-02,58462.85276917707,8.325
"Brookings, OR",2000-02,144543.39182951706,8.325
"Magnolia, AR",2000-02,92923.03026461008,8.325
"Sterling, CO",2000-02,92009.00000601137,8.325
"Arkadelphia, AR",2000-02,79285.42542961716,8.325
"Cordele, GA",2000-02,74258.12361843404,8.325
"Vineyard Haven, MA",2000-02,336891.2401897032,8.325
"Fitzgerald, GA",2000-02,62932.599269489336,8.325
"Craig, CO",2000-02,100839.003235267,8.325
"New York, NY",2000-03,222121.49092792344,8.24
"Los Angeles, CA",2000-03,227628.16555273524,8.24
"Chicago, IL",2000-03,157220.2083328986,8.24
"Houston, TX",2000-03,126124.11028362684,8.24
"Washington, DC",2000-03,184762.35527033257,8.24
"Philadelphia, PA",2000-03,124988.62530397416,8.24
"Miami, FL",2000-03,116315.10383969091,8.24
"Atlanta, GA",2000-03,152272.45729195105,8.24
"Boston, MA",2000-03,225920.2531409424,8.24
"San Francisco, CA",2000-03,298989.6147185624,8.24
"Riverside, CA",2000-03,139645.32611764935,8.24
"Detroit, MI",2000-03,126302.95866573315,8.24
"Seattle, WA",2000-03,228850.18256407787,8.24
"Minneapolis, MN",2000-03,149898.91418168522,8.24
"San Diego, CA",2000-03,222262.01577645465,8.24
"Tampa, FL",2000-03,103048.38633977564,8.24
"Denver, CO",2000-03,194776.23195943784,8.24
"Baltimore, MD",2000-03,145709.43000118426,8.24
"St. Louis, MO",2000-03,116864.90428460077,8.24
"Orlando, FL",2000-03,121400.43934492904,8.24
"Charlotte, NC",2000-03,146918.34314131484,8.24
"San Antonio, TX",2000-03,116416.67505747726,8.24
"Portland, OR",2000-03,178071.21945796916,8.24
"Sacramento, CA",2000-03,173032.44616766289,8.24
"Pittsburgh, PA",2000-03,89933.3096984402,8.24
"Cincinnati, OH",2000-03,130801.7193826266,8.24
"Austin, TX",2000-03,180600.47195292937,8.24
"Las Vegas, NV",2000-03,157206.79276127985,8.24
"Kansas City, MO",2000-03,115480.50326816105,8.24
"Columbus, OH",2000-03,129800.32852353924,8.24
"Cleveland, OH",2000-03,120754.266272065,8.24
"Nashville, TN",2000-03,145426.40840051186,8.24
"Virginia Beach, VA",2000-03,121007.45426215645,8.24
"Providence, RI",2000-03,145139.02786692366,8.24
"Jacksonville, FL",2000-03,116844.00583321204,8.24
"Milwaukee, WI",2000-03,149242.35903116295,8.24
"Oklahoma City, OK",2000-03,94012.41081184824,8.24
"Raleigh, NC",2000-03,175734.84531519734,8.24
"Memphis, TN",2000-03,117272.28915119568,8.24
"Louisville, KY",2000-03,114382.83048019916,8.24
"New Orleans, LA",2000-03,140710.6488109656,8.24
"Salt Lake City, UT",2000-03,178379.71123806026,8.24
"Hartford, CT",2000-03,151558.55955375909,8.24
"Buffalo, NY",2000-03,90632.83341255976,8.24
"Birmingham, AL",2000-03,114843.40915320144,8.24
"Rochester, NY",2000-03,103745.87424879626,8.24
"Grand Rapids, MI",2000-03,125895.18078871696,8.24
"Urban Honolulu, HI",2000-03,223968.10512333945,8.24
"Tulsa, OK",2000-03,103258.45757621154,8.24
"Fresno, CA",2000-03,113024.46132416396,8.24
"Worcester, MA",2000-03,162836.7186527678,8.24
"Omaha, NE",2000-03,123322.96482546644,8.24
"Bridgeport, CT",2000-03,267756.4201801889,8.24
"Greenville, SC",2000-03,121358.61405120848,8.24
"Bakersfield, CA",2000-03,98676.33452235447,8.24
"Albany, NY",2000-03,119536.49210199802,8.24
"Knoxville, TN",2000-03,107764.76453252224,8.24
"New Haven, CT",2000-03,148710.25878815135,8.24
"El Paso, TX",2000-03,100150.59828683973,8.24
"Allentown, PA",2000-03,121079.70155868807,8.24
"Oxnard, CA",2000-03,266714.25007501035,8.24
"North Port, FL",2000-03,134705.83298580002,8.24
"Charleston, SC",2000-03,133993.5427842364,8.24
"Greensboro, NC",2000-03,112445.77607672254,8.24
"Stockton, CA",2000-03,164732.06340439047,8.24
"Cape Coral, FL",2000-03,130029.82552747696,8.24
"Colorado Springs, CO",2000-03,167100.05169013588,8.24
"Akron, OH",2000-03,110756.70077089193,8.24
"Des Moines, IA",2000-03,119007.3474023296,8.24
"Springfield, MA",2000-03,130013.2185500822,8.24
"Ogden, UT",2000-03,162779.22295180254,8.24
"Madison, WI",2000-03,153297.09925179413,8.24
"Winston, NC",2000-03,119507.67393549703,8.24
"Deltona, FL",2000-03,102707.30068668476,8.24
"Syracuse, NY",2000-03,80085.30144927719,8.24
"Toledo, OH",2000-03,86878.85075560863,8.24
"Augusta, GA",2000-03,98890.47706591211,8.24
"Palm Bay, FL",2000-03,107603.70247107575,8.24
"Harrisburg, PA",2000-03,120251.34213536016,8.24
"Spokane, WA",2000-03,124923.47817128916,8.24
"Scranton, PA",2000-03,87514.35513943834,8.24
"Chattanooga, TN",2000-03,119924.0843560684,8.24
"Modesto, CA",2000-03,145877.35709029436,8.24
"Portland, ME",2000-03,141030.23791430166,8.24
"Youngstown, OH",2000-03,81297.87008590992,8.24
"Lansing, MI",2000-03,98357.71036616416,8.24
"Fayetteville, NC",2000-03,114011.1036693236,8.24
"Lexington, KY",2000-03,126735.14313002034,8.24
"Pensacola, FL",2000-03,112838.1872973914,8.24
"Santa Rosa, CA",2000-03,271830.0733443676,8.24
"Reno, NV",2000-03,181198.62711039415,8.24
"Port St. Lucie, FL",2000-03,104932.6446540195,8.24
"Visalia, CA",2000-03,107760.11595541732,8.24
"Asheville, NC",2000-03,120704.7896595284,8.24
"Vallejo, CA",2000-03,189557.531564813,8.24
"Santa Maria, CA",2000-03,276741.0489825026,8.24
"Salinas, CA",2000-03,264804.3027857218,8.24
"Salem, OR",2000-03,145949.34359396368,8.24
"Mobile, AL",2000-03,93218.55059574076,8.24
"Reading, PA",2000-03,106083.40740207932,8.24
"Manchester, NH",2000-03,149844.09113374152,8.24
"Salisbury, MD",2000-03,137013.89905996187,8.24
"Canton, OH",2000-03,94146.1903713343,8.24
"Savannah, GA",2000-03,122473.16108911647,8.24
"Trenton, NJ",2000-03,152129.63764527734,8.24
"Montgomery, AL",2000-03,118940.25924260289,8.24
"Tallahassee, FL",2000-03,113382.37903364572,8.24
"Eugene, OR",2000-03,151002.13184315935,8.24
"Ann Arbor, MI",2000-03,185207.58176455813,8.24
"Hickory, NC",2000-03,95102.11792224285,8.24
"Fort Collins, CO",2000-03,196177.71833594507,8.24
"Rockford, IL",2000-03,78772.83328226344,8.24
"Lincoln, NE",2000-03,122466.76458938232,8.24
"Gainesville, FL",2000-03,107646.21706256064,8.24
"Boulder, CO",2000-03,234561.5982480034,8.24
"Greeley, CO",2000-03,177741.13184884665,8.24
"Clarksville, TN",2000-03,113528.11990054516,8.24
"Evansville, IN",2000-03,97862.00538748196,8.24
"Kingsport, TN",2000-03,95112.69654091894,8.24
"Utica, NY",2000-03,67472.68432948769,8.24
"Hagerstown, MD",2000-03,129266.79813708951,8.24
"San Luis Obispo, CA",2000-03,209488.09989780825,8.24
"Crestview, FL",2000-03,147255.18634222305,8.24
"Cedar Rapids, IA",2000-03,114277.52777635568,8.24
"Atlantic City, NJ",2000-03,111866.54340575905,8.24
"Bremerton, WA",2000-03,161404.5198473205,8.24
"Santa Cruz, CA",2000-03,302232.8306527427,8.24
"Erie, PA",2000-03,90632.22699130344,8.24
"Norwich, CT",2000-03,153817.10272003265,8.24
"Tuscaloosa, AL",2000-03,105704.2769848404,8.24
"Kalamazoo, MI",2000-03,125189.1960764707,8.24
"Lynchburg, VA",2000-03,112583.29305508736,8.24
"Charleston, WV",2000-03,83440.03161252776,8.24
"Binghamton, NY",2000-03,68762.06992157963,8.24
"Fort Smith, AR",2000-03,88388.65345326268,8.24
"Topeka, KS",2000-03,82653.25048678147,8.24
"Macon, GA",2000-03,91218.80912107047,8.24
"Barnstable Town, MA",2000-03,200062.71461375433,8.24
"Daphne, AL",2000-03,134629.61031037927,8.24
"Burlington, VT",2000-03,139200.80806326773,8.24
"Rochester, MN",2000-03,127516.90772573132,8.24
"Lafayette, IN",2000-03,108332.76439567434,8.24
"Medford, OR",2000-03,153004.34146932283,8.24
"Hilton Head Island, SC",2000-03,188763.0077953348,8.24
"Athens, GA",2000-03,133782.83620042788,8.24
"Lake Havasu City, AZ",2000-03,99792.98415037231,8.24
"Johnson City, TN",2000-03,92142.4616623193,8.24
"Gainesville, GA",2000-03,145217.95736283498,8.24
"Saginaw, MI",2000-03,79008.07982047617,8.24
"Warner Robins, GA",2000-03,110403.6536151722,8.24
"Torrington, CT",2000-03,152573.91096916233,8.24
"Punta Gorda, FL",2000-03,89618.99021627694,8.24
"Redding, CA",2000-03,113243.05235855882,8.24
"Kingston, NY",2000-03,119591.97267773864,8.24
"Panama City, FL",2000-03,111608.9116585084,8.24
"Jackson, TN",2000-03,97557.62566885474,8.24
"Bowling Green, KY",2000-03,100242.24522087166,8.24
"Muskegon, MI",2000-03,89316.72740022473,8.24
"Bloomington, IL",2000-03,140177.78551223662,8.24
"Pueblo, CO",2000-03,107774.42688100987,8.24
"Blacksburg, VA",2000-03,97940.06721170575,8.24
"Kahului, HI",2000-03,195056.15880159836,8.24
"Sebastian, FL",2000-03,116843.60669862432,8.24
"Vineland, NJ",2000-03,101646.79631600446,8.24
"Idaho Falls, ID",2000-03,113607.93987707616,8.24
"Grand Junction, CO",2000-03,141314.42781241785,8.24
"Niles, MI",2000-03,115995.98848462851,8.24
"Monroe, MI",2000-03,147266.20887963174,8.24
"Concord, NH",2000-03,126664.25372075391,8.24
"Traverse City, MI",2000-03,126162.7367959461,8.24
"Bangor, ME",2000-03,84066.09220561678,8.24
"Homosassa Springs, FL",2000-03,89961.73097038812,8.24
"London, KY",2000-03,61061.494385825725,8.24
"Flagstaff, AZ",2000-03,151473.2742241545,8.24
"Rocky Mount, NC",2000-03,86662.11536973975,8.24
"Winchester, VA",2000-03,120561.6208426464,8.24
"Wheeling, WV",2000-03,55063.45943554822,8.24
"Napa, CA",2000-03,258166.8818878927,8.24
"Springfield, OH",2000-03,75538.37329258565,8.24
"Battle Creek, MI",2000-03,82758.42502971087,8.24
"Jonesboro, AR",2000-03,89863.38348330192,8.24
"Pittsfield, MA",2000-03,132422.55279149083,8.24
"Mount Vernon, WA",2000-03,156854.1466958896,8.24
"Jamestown, NY",2000-03,57829.60099222738,8.24
"Cleveland, TN",2000-03,101333.3837055468,8.24
"Augusta, ME",2000-03,85345.60381249001,8.24
"Altoona, PA",2000-03,80464.57599163933,8.24
"New Bern, NC",2000-03,100569.12699189111,8.24
"Goldsboro, NC",2000-03,91436.52463083516,8.24
"Brunswick, GA",2000-03,133714.08994681772,8.24
"California, MD",2000-03,167096.88786670702,8.24
"Cookeville, TN",2000-03,97731.5839425543,8.24
"Roseburg, OR",2000-03,101207.73703965732,8.24
"Lewiston, ME",2000-03,86219.87608885458,8.24
"Ogdensburg, NY",2000-03,48482.4050937677,8.24
"Bluefield, WV",2000-03,66727.72225397833,8.24
"Show Low, AZ",2000-03,96332.64181403744,8.24
"Tullahoma, TN",2000-03,93698.28044104343,8.24
"Ithaca, NY",2000-03,88326.3294472898,8.24
"Bay City, MI",2000-03,88420.6525799515,8.24
"Danville, VA",2000-03,72577.84192380999,8.24
"Hot Springs, AR",2000-03,87569.89058559087,8.24
"Adrian, MI",2000-03,95527.99220982712,8.24
"Sevierville, TN",2000-03,121346.02828606404,8.24
"Ashtabula, OH",2000-03,67757.34773823724,8.24
"Ocean City, NJ",2000-03,166302.03369975972,8.24
"Corning, NY",2000-03,81553.53683355532,8.24
"Clarksburg, WV",2000-03,66719.48725578835,8.24
"Pine Bluff, AR",2000-03,49441.859275514966,8.24
"Lufkin, TX",2000-03,88483.44252769368,8.24
"Zanesville, OH",2000-03,74712.90881006725,8.24
"Meadville, PA",2000-03,59511.68390183195,8.24
"Russellville, AR",2000-03,87979.29857129334,8.24
"Midland, MI",2000-03,108879.3760528497,8.24
"Bloomsburg, PA",2000-03,108239.3499817178,8.24
"Stillwater, OK",2000-03,96254.14153854478,8.24
"DuBois, PA",2000-03,62333.19479686928,8.24
"Glenwood Springs, CO",2000-03,197342.8253248909,8.24
"Chillicothe, OH",2000-03,93912.39638124272,8.24
"Keene, NH",2000-03,100187.61241157186,8.24
"Findlay, OH",2000-03,117966.08558661467,8.24
"Frankfort, KY",2000-03,97826.18565289902,8.24
"Danville, IL",2000-03,47654.75773210626,8.24
"Kapaa, HI",2000-03,158245.16296472124,8.24
"Shawnee, OK",2000-03,65229.29011149616,8.24
"Greeneville, TN",2000-03,77075.71641254498,8.24
"Greenwood, SC",2000-03,62777.164442197616,8.24
"Klamath Falls, OR",2000-03,80000.38169158805,8.24
"Morehead City, NC",2000-03,145297.40542284455,8.24
"Roanoke Rapids, NC",2000-03,55168.99372358955,8.24
"North Wilkesboro, NC",2000-03,74755.81581224338,8.24
"Marinette, WI",2000-03,75509.75850241729,8.24
"Dublin, GA",2000-03,89471.9993636711,8.24
"Somerset, KY",2000-03,48687.75537471176,8.24
"Laconia, NH",2000-03,113596.31376167983,8.24
"Hudson, NY",2000-03,109101.6852876367,8.24
"Marietta, OH",2000-03,87912.30561353463,8.24
"Fremont, OH",2000-03,96570.90226344042,8.24
"Oneonta, NY",2000-03,55325.74488275518,8.24
"Batavia, NY",2000-03,80463.07009120134,8.24
"Ardmore, OK",2000-03,63021.16141122894,8.24
"Carson City, NV",2000-03,143705.66570105669,8.24
"Ontario, OR",2000-03,85243.2499537622,8.24
"Waycross, GA",2000-03,68373.15105266742,8.24
"Tiffin, OH",2000-03,78111.16130306995,8.24
"Batesville, AR",2000-03,78599.86832850851,8.24
"Danville, KY",2000-03,80495.88976639778,8.24
"Gloversville, NY",2000-03,63402.433148893266,8.24
"Payson, AZ",2000-03,91890.18121286518,8.24
"Bartlesville, OK",2000-03,68607.27168729682,8.24
"Oil City, PA",2000-03,50028.359346322635,8.24
"Shelbyville, TN",2000-03,97152.62677358848,8.24
"Malone, NY",2000-03,62562.12209214171,8.24
"Nogales, AZ",2000-03,74202.77692331816,8.24
"Cortland, NY",2000-03,64841.604111165034,8.24
"Mount Sterling, KY",2000-03,80778.1678645488,8.24
"Plymouth, IN",2000-03,97751.43476094108,8.24
"Moultrie, GA",2000-03,78787.99599434387,8.24
"Coldwater, MI",2000-03,110326.8771162444,8.24
"McAlester, OK",2000-03,67556.72779621354,8.24
"Sedalia, MO",2000-03,58497.78518474393,8.24
"Tifton, GA",2000-03,110415.3570186723,8.24
"Austin, MN",2000-03,70843.41574649046,8.24
"Okeechobee, FL",2000-03,77917.1102269645,8.24
"Houghton, MI",2000-03,98595.45258382898,8.24
"Clewiston, FL",2000-03,56210.36464342665,8.24
"Urbana, OH",2000-03,100364.36872691878,8.24
"Defiance, OH",2000-03,84368.17841251097,8.24
"Safford, AZ",2000-03,102026.11259394926,8.24
"Murray, KY",2000-03,58873.06756013605,8.24
"Bennington, VT",2000-03,123456.73140961005,8.24
"Pontiac, IL",2000-03,73672.56855616717,8.24
"Newport, TN",2000-03,68871.44704827915,8.24
"Columbus, NE",2000-03,75642.94866451762,8.24
"Arcadia, FL",2000-03,65162.67015196624,8.24
"Seneca Falls, NY",2000-03,76979.2807467302,8.24
"Malvern, AR",2000-03,66465.43264255452,8.24
"Dayton, TN",2000-03,75999.69800805766,8.24
"Jackson, OH",2000-03,72767.12760322582,8.24
"Berlin, NH",2000-03,71551.37643601613,8.24
"Miami, OK",2000-03,48709.89825519748,8.24
"Jesup, GA",2000-03,86992.78820710938,8.24
"Washington Court House, OH",2000-03,96510.15832144924,8.24
"Van Wert, OH",2000-03,72871.05167202036,8.24
"Camden, AR",2000-03,79043.55556693883,8.24
"Thomaston, GA",2000-03,58321.76723142039,8.24
"Toccoa, GA",2000-03,72289.35956121977,8.24
"Wauchula, FL",2000-03,64593.261488848104,8.24
"Summerville, GA",2000-03,69740.25446980639,8.24
"Prineville, OR",2000-03,93153.27295667662,8.24
"Hood River, OR",2000-03,181724.1880414954,8.24
"Forrest City, AR",2000-03,58534.388459155736,8.24
"Brookings, OR",2000-03,144716.92321636243,8.24
"Magnolia, AR",2000-03,93096.6757881306,8.24
"Sterling, CO",2000-03,92142.88098267515,8.24
"Arkadelphia, AR",2000-03,79703.00315571913,8.24
"Cordele, GA",2000-03,74400.11854913525,8.24
"Vineyard Haven, MA",2000-03,338198.00094987283,8.24
"Fitzgerald, GA",2000-03,62830.1303830844,8.24
"Craig, CO",2000-03,101317.83242616574,8.24
"New York, NY",2000-04,224035.5516103514,8.1525
"Los Angeles, CA",2000-04,229853.75667341237,8.1525
"Chicago, IL",2000-04,157907.92343102183,8.1525
"Houston, TX",2000-04,126176.7747086186,8.1525
"Washington, DC",2000-04,185387.83774471507,8.1525
"Philadelphia, PA",2000-04,125454.71380957674,8.1525
"Miami, FL",2000-04,116994.36509707762,8.1525
"Atlanta, GA",2000-04,153147.5289368802,8.1525
"Boston, MA",2000-04,227743.77738982768,8.1525
"San Francisco, CA",2000-04,303778.1720786935,8.1525
"Riverside, CA",2000-04,140767.80027757393,8.1525
"Detroit, MI",2000-04,126985.23111357956,8.1525
"Seattle, WA",2000-04,230292.508365492,8.1525
"Minneapolis, MN",2000-04,150960.64974582675,8.1525
"San Diego, CA",2000-04,224656.19155381675,8.1525
"Tampa, FL",2000-04,103582.56010005165,8.1525
"Denver, CO",2000-04,196960.4178974995,8.1525
"Baltimore, MD",2000-04,146126.0985459313,8.1525
"St. Louis, MO",2000-04,117319.5134755503,8.1525
"Orlando, FL",2000-04,122119.36868236082,8.1525
"Charlotte, NC",2000-04,147439.53251494034,8.1525
"San Antonio, TX",2000-04,116580.7366895689,8.1525
"Portland, OR",2000-04,178822.21532036303,8.1525
"Sacramento, CA",2000-04,174310.44740341138,8.1525
"Pittsburgh, PA",2000-04,90185.90047647606,8.1525
"Cincinnati, OH",2000-04,131093.68349179157,8.1525
"Austin, TX",2000-04,181459.61430219165,8.1525
"Las Vegas, NV",2000-04,157805.92328870454,8.1525
"Kansas City, MO",2000-04,115937.98845996216,8.1525
"Columbus, OH",2000-04,130167.18640348442,8.1525
"Cleveland, OH",2000-04,121130.65860312837,8.1525
"Nashville, TN",2000-04,145830.83527975835,8.1525
"Virginia Beach, VA",2000-04,121554.95961749904,8.1525
"Providence, RI",2000-04,146338.40957775488,8.1525
"Jacksonville, FL",2000-04,117420.82455024966,8.1525
"Milwaukee, WI",2000-04,149550.4682546024,8.1525
"Oklahoma City, OK",2000-04,94349.64747130376,8.1525
"Raleigh, NC",2000-04,176311.07277819232,8.1525
"Memphis, TN",2000-04,117514.27788747182,8.1525
"Louisville, KY",2000-04,114695.66839688765,8.1525
"New Orleans, LA",2000-04,141026.81243376833,8.1525
"Salt Lake City, UT",2000-04,178818.37647758904,8.1525
"Hartford, CT",2000-04,152708.08799039965,8.1525
"Buffalo, NY",2000-04,91199.40349769327,8.1525
